DateFacturation_FK;Site_FK;Produit_FK;Client_FK;PrixCatalogue;Remise;CA;Marge;CoutDirectMatiere;CoutDirectMainOeuvre;CoutIndirect;Quantite;NumFacture
20221101;18;26;41;42630.00;8526.00;34104.00;7503.00;6916.00;13034.00;6651.00;58.00;F881
20221201;17;33;43;18704.00;2244.00;16460.00;6090.00;3318.00;5911.00;1141.00;56.00;F882
20210101;15;24;43;57800.00;4624.00;53176.00;17548.00;12114.00;15676.00;7838.00;85.00;F883
20210201;17;25;41;4712.00;1178.00;3534.00;884.00;742.00;1325.00;583.00;38.00;F884
20210301;14;30;39;25578.00;6139.00;19439.00;5637.00;4693.00;6763.00;2346.00;87.00;F885
20210401;17;25;42;23247.00;697.00;22550.00;7442.00;5892.00;9065.00;151.00;63.00;F886
20210501;16;29;37;26372.00;791.00;25581.00;5372.00;7882.00;8892.00;3435.00;76.00;F887
20210601;15;34;36;8150.00;1304.00;6846.00;1575.00;1792.00;3004.00;475.00;50.00;F888
20210701;18;28;43;69552.00;4173.00;65379.00;22229.00;14671.00;20712.00;7767.00;84.00;F889
20210801;16;33;43;27984.00;5037.00;22947.00;4589.00;4590.00;7343.00;6425.00;88.00;F890
20210901;18;30;44;39122.00;782.00;38340.00;7668.00;9202.00;12269.00;9201.00;62.00;F891
20211001;14;33;40;12877.00;3863.00;9014.00;2344.00;1668.00;4002.00;1000.00;79.00;F892
20211101;14;30;39;52546.00;6831.00;45715.00;14629.00;11813.00;13989.00;5284.00;94.00;F893
20211201;18;24;36;52880.00;5288.00;47592.00;17133.00;8224.00;12488.00;9747.00;80.00;F894
20220101;18;25;43;56502.00;9040.00;47462.00;12815.00;9355.00;20442.00;4850.00;73.00;F895
20220201;16;35;42;49413.00;12847.00;36566.00;7313.00;10531.00;13164.00;5558.00;91.00;F896
20220301;14;26;41;64350.00;2574.00;61776.00;16062.00;16000.00;22400.00;7314.00;90.00;F897
20220401;14;27;44;9120.00;912.00;8208.00;1724.00;1816.00;3112.00;1556.00;40.00;F898
20220501;15;32;37;7093.00;1490.00;5603.00;1681.00;1373.00;2314.00;235.00;41.00;F899
20220601;15;34;36;31175.00;624.00;30551.00;7638.00;5957.00;13060.00;3896.00;43.00;F900
20220701;14;32;43;36344.00;2544.00;33800.00;8112.00;6936.00;15156.00;3596.00;77.00;F901
20220801;17;25;36;50312.00;5534.00;44778.00;13433.00;8150.00;13165.00;10030.00;76.00;F902
20220901;15;33;43;24704.00;1976.00;22728.00;6137.00;6636.00;9457.00;498.00;32.00;F903
20221001;18;28;36;31537.00;2838.00;28699.00;7175.00;6457.00;9471.00;5596.00;47.00;F904
20221101;18;24;45;17160.00;4633.00;12527.00;2756.00;2931.00;5569.00;1271.00;66.00;F905
20221201;16;29;45;46332.00;1390.00;44942.00;12584.00;12620.00;14885.00;4853.00;99.00;F906
20210101;15;25;41;48015.00;6722.00;41293.00;15691.00;9729.00;10241.00;5632.00;97.00;F907
20210201;17;33;38;8122.00;2355.00;5767.00;2076.00;923.00;1550.00;1218.00;62.00;F908
20210301;18;36;43;25389.00;1269.00;24120.00;7960.00;4525.00;7272.00;4363.00;63.00;F909
20210401;17;29;37;61824.00;6801.00;55023.00;20359.00;12826.00;14559.00;7279.00;96.00;F910
20210501;14;25;40;42515.00;8503.00;34012.00;10544.00;7275.00;10326.00;5867.00;55.00;F911
20210601;15;33;44;29920.00;2693.00;27227.00;10074.00;5832.00;7033.00;4288.00;80.00;F912
20210701;14;35;42;62894.00;2516.00;60378.00;18717.00;11248.00;22914.00;7499.00;82.00;F913
20210801;17;33;37;9048.00;1176.00;7872.00;2125.00;1782.00;2586.00;1379.00;78.00;F914
20210901;18;25;38;23613.00;6139.00;17474.00;6291.00;4473.00;4585.00;2125.00;51.00;F915
20211001;15;35;43;10665.00;2453.00;8212.00;2381.00;1749.00;3324.00;758.00;79.00;F916
20211101;16;26;42;8019.00;1764.00;6255.00;1501.00;1711.00;2615.00;428.00;33.00;F917
20211201;18;26;41;13179.00;2504.00;10675.00;3843.00;2664.00;3211.00;957.00;69.00;F918
20220101;18;33;36;34914.00;5935.00;28979.00;8404.00;5761.00;12345.00;2469.00;66.00;F919
20220201;14;28;42;32895.00;9540.00;23355.00;6072.00;4666.00;6913.00;5704.00;45.00;F920
20220301;18;36;45;29172.00;875.00;28297.00;5942.00;8495.00;8942.00;4918.00;52.00;F921
20220401;15;24;38;41984.00;7977.00;34007.00;8842.00;8808.00;12583.00;3774.00;82.00;F922
20220501;14;24;44;18189.00;3274.00;14915.00;3281.00;4072.00;5468.00;2094.00;47.00;F923
20220601;18;35;37;47824.00;13869.00;33955.00;9168.00;7684.00;12394.00;4709.00;61.00;F924
20220701;14;28;37;72716.00;15998.00;56718.00;11911.00;15234.00;26436.00;3137.00;98.00;F925
20220801;16;32;45;58460.00;8184.00;50276.00;14077.00;10860.00;15204.00;10135.00;79.00;F926
20220901;16;26;37;29392.00;5878.00;23514.00;5173.00;6970.00;10821.00;550.00;44.00;F927
20221001;15;35;41;7245.00;435.00;6810.00;2452.00;1656.00;1874.00;828.00;45.00;F928
20221101;16;31;45;45288.00;9963.00;35325.00;13070.00;6009.00;10905.00;5341.00;74.00;F929
20221201;15;28;40;21111.00;4856.00;16255.00;4226.00;3729.00;6977.00;1323.00;31.00;F930
20210101;18;33;42;30132.00;4218.00;25914.00;9329.00;4478.00;7297.00;4810.00;36.00;F931
20210201;15;32;36;32890.00;4934.00;27956.00;9785.00;6723.00;9994.00;1454.00;55.00;F932
20210301;16;32;37;17040.00;3238.00;13802.00;2898.00;3380.00;5343.00;2181.00;71.00;F933
20210401;14;26;37;59856.00;5387.00;54469.00;10894.00;14380.00;20045.00;9150.00;87.00;F934
20210501;15;24;38;49532.00;4458.00;45074.00;14424.00;10421.00;13180.00;7049.00;61.00;F935
20210601;18;34;45;61971.00;11774.00;50197.00;19075.00;8092.00;14627.00;8403.00;91.00;F936
20210701;18;32;45;20590.00;2059.00;18531.00;4818.00;5211.00;8228.00;274.00;58.00;F937
20210801;14;25;45;59007.00;17112.00;41895.00;10055.00;11462.00;19104.00;1274.00;89.00;F938
20210901;16;35;41;47096.00;942.00;46154.00;13385.00;10814.00;18023.00;3932.00;58.00;F939
20211001;16;33;41;48888.00;8311.00;40577.00;10550.00;10209.00;12311.00;7507.00;97.00;F940
20211101;17;28;44;32144.00;8036.00;24108.00;6991.00;4964.00;7874.00;4279.00;98.00;F941
20211201;14;31;37;11152.00;1450.00;9702.00;2328.00;2507.00;4424.00;443.00;68.00;F942
20220101;16;35;42;20584.00;1441.00;19143.00;5169.00;4192.00;5590.00;4192.00;62.00;F943
20220201;14;32;41;11220.00;3254.00;7966.00;3027.00;1679.00;2470.00;790.00;85.00;F944
20220301;17;36;42;27812.00;2503.00;25309.00;6327.00;5884.00;7783.00;5315.00;34.00;F945
20220401;17;30;45;9250.00;463.00;8787.00;2548.00;2371.00;3369.00;499.00;50.00;F946
20220501;14;25;40;47450.00;10914.00;36536.00;8769.00;8885.00;15550.00;3332.00;73.00;F947
20220601;15;28;36;26312.00;4999.00;21313.00;5115.00;6317.00;6965.00;2916.00;92.00;F948
20220701;14;31;39;24640.00;7146.00;17494.00;5073.00;3851.00;4968.00;3602.00;44.00;F949
20220801;14;29;37;54485.00;5449.00;49036.00;18143.00;8650.00;14829.00;7414.00;85.00;F950
20220901;16;25;44;19908.00;4181.00;15727.00;4561.00;3796.00;6030.00;1340.00;84.00;F951
20221001;15;34;43;10150.00;1015.00;9135.00;2375.00;2434.00;3921.00;405.00;58.00;F952
20221101;18;29;36;23182.00;6723.00;16459.00;5925.00;3898.00;4319.00;2317.00;67.00;F953
20221201;14;24;41;7020.00;421.00;6599.00;1386.00;1929.00;3076.00;208.00;45.00;F954
20210101;16;26;39;32495.00;650.00;31845.00;11783.00;6420.00;11034.00;2608.00;97.00;F955
20210201;16;27;43;12679.00;1775.00;10904.00;2835.00;2743.00;3873.00;1453.00;31.00;F956
20210301;14;31;39;30218.00;6950.00;23268.00;7911.00;4914.00;8600.00;1843.00;58.00;F957
20210401;17;26;37;47328.00;13252.00;34076.00;11245.00;8676.00;10731.00;3424.00;68.00;F958
20210501;18;31;42;45936.00;8728.00;37208.00;11534.00;6932.00;13607.00;5135.00;87.00;F959
20210601;16;28;44;31416.00;8482.00;22934.00;5734.00;4472.00;7740.00;4988.00;68.00;F960
20210701;14;26;37;13800.00;1518.00;12282.00;2579.00;3105.00;4754.00;1844.00;40.00;F961
20210801;17;33;37;42780.00;2995.00;39785.00;10742.00;8713.00;16845.00;3485.00;62.00;F962
20210901;15;30;44;25953.00;6229.00;19724.00;4734.00;5396.00;7945.00;1649.00;41.00;F963
20211001;17;29;41;22882.00;4805.00;18077.00;5062.00;3644.00;6638.00;2733.00;34.00;F964
20211101;17;30;45;20646.00;619.00;20027.00;7009.00;4036.00;6509.00;2473.00;62.00;F965
20211201;15;34;44;70900.00;4254.00;66646.00;16662.00;14495.00;29491.00;5998.00;100.00;F966
20220101;15;35;43;35742.00;10365.00;25377.00;5329.00;7819.00;9824.00;2405.00;69.00;F967
20220201;17;26;39;34734.00;3821.00;30913.00;11747.00;7475.00;10350.00;1341.00;42.00;F968
20220301;16;33;40;14536.00;2762.00;11774.00;3414.00;2090.00;4347.00;1923.00;79.00;F969
20220401;15;36;41;30768.00;7077.00;23691.00;5923.00;6752.00;7818.00;3198.00;48.00;F970
20220501;16;36;43;27720.00;2495.00;25225.00;6559.00;6346.00;9706.00;2614.00;36.00;F971
20220601;14;27;42;18060.00;3251.00;14809.00;3850.00;4384.00;5918.00;657.00;84.00;F972
20220701;18;26;44;32181.00;644.00;31537.00;7254.00;7285.00;12142.00;4856.00;51.00;F973
20220801;15;30;39;47748.00;10505.00;37243.00;12663.00;8849.00;9832.00;5899.00;69.00;F974
20220901;14;32;42;44382.00;11983.00;32399.00;10368.00;7270.00;9694.00;5067.00;78.00;F975
20221001;17;24;37;28188.00;8456.00;19732.00;5525.00;5541.00;7530.00;1136.00;54.00;F976
20221101;14;34;36;10080.00;2822.00;7258.00;1887.00;1504.00;3008.00;859.00;48.00;F977
20221201;16;24;42;80800.00;3232.00;77568.00;17065.00;20571.00;27831.00;12101.00;100.00;F978
20210101;18;31;39;9453.00;756.00;8697.00;3044.00;2261.00;2770.00;622.00;69.00;F979
20210201;17;26;42;34884.00;4884.00;30000.00;10800.00;5568.00;10560.00;3072.00;51.00;F980
20210301;17;36;42;20655.00;3305.00;17350.00;4164.00;3297.00;5670.00;4219.00;45.00;F981
20210401;17;34;38;16530.00;4959.00;11571.00;2893.00;2256.00;4599.00;1823.00;30.00;F982
20210501;17;36;41;23214.00;6036.00;17178.00;6528.00;3408.00;6177.00;1065.00;53.00;F983
20210601;14;35;41;43296.00;9525.00;33771.00;12495.00;5957.00;11489.00;3830.00;88.00;F984
20210701;14;28;39;15972.00;2556.00;13416.00;3488.00;2482.00;3971.00;3475.00;44.00;F985
20210801;17;36;38;22274.00;3341.00;18933.00;5491.00;3764.00;5780.00;3898.00;86.00;F986
20210901;18;25;37;43384.00;9978.00;33406.00;10356.00;8298.00;9681.00;5071.00;58.00;F987
20211001;15;33;44;26944.00;3233.00;23711.00;5691.00;5586.00;9370.00;3064.00;64.00;F988
20211101;14;26;38;19400.00;2910.00;16490.00;6101.00;3221.00;4883.00;2285.00;40.00;F989
20211201;17;27;38;17632.00;2468.00;15164.00;5459.00;2717.00;5435.00;1553.00;38.00;F990
20220101;17;32;40;13266.00;1857.00;11409.00;2852.00;3423.00;4706.00;428.00;67.00;F991
20220201;18;32;44;63712.00;1274.00;62438.00;12488.00;16484.00;29970.00;3496.00;88.00;F992
20220301;15;27;38;21582.00;4316.00;17266.00;3453.00;5525.00;7045.00;1243.00;99.00;F993
20220401;17;28;42;41440.00;7045.00;34395.00;8599.00;6449.00;14188.00;5159.00;70.00;F994
20220501;16;25;40;29583.00;7100.00;22483.00;6295.00;4047.00;8580.00;3561.00;57.00;F995
20220601;14;27;40;66108.00;7933.00;58175.00;14544.00;14835.00;21816.00;6980.00;84.00;F996
20220701;16;27;40;70707.00;7071.00;63636.00;19727.00;12734.00;25028.00;6147.00;91.00;F997
20220801;14;25;39;20398.00;2448.00;17950.00;4308.00;3547.00;6002.00;4093.00;31.00;F998
20220901;14;36;37;51168.00;1535.00;49633.00;11416.00;12229.00;19491.00;6497.00;82.00;F999
20221001;17;36;36;42140.00;9692.00;32448.00;11357.00;5905.00;9913.00;5273.00;98.00;F1000
20221101;17;25;41;43512.00;1740.00;41772.00;8772.00;11880.00;14520.00;6600.00;56.00;F1001
20221201;16;25;41;10800.00;2160.00;8640.00;2592.00;2117.00;2419.00;1512.00;45.00;F1002
20210101;14;36;45;32448.00;5192.00;27256.00;9540.00;6023.00;9035.00;2658.00;64.00;F1003
20210201;14;25;40;55844.00;7818.00;48026.00;15368.00;13063.00;19268.00;327.00;92.00;F1004
20210301;17;31;37;23630.00;1418.00;22212.00;8218.00;5178.00;7697.00;1119.00;85.00;F1005
20210401;16;34;43;33558.00;1007.00;32551.00;9765.00;8203.00;13216.00;1367.00;94.00;F1006
20210501;14;26;36;32574.00;5212.00;27362.00;9577.00;6225.00;7114.00;4446.00;89.00;F1007
20210601;15;25;38;55650.00;12800.00;42850.00;14141.00;10622.00;13206.00;4881.00;70.00;F1008
20210701;14;36;38;67221.00;4705.00;62516.00;18755.00;14004.00;22756.00;7001.00;99.00;F1009
20210801;18;30;42;36778.00;4046.00;32732.00;10802.00;7456.00;10746.00;3728.00;74.00;F1010
20210901;17;34;42;37296.00;4103.00;33193.00;9958.00;8365.00;12779.00;2091.00;48.00;F1011
20211001;17;35;37;41860.00;10465.00;31395.00;9732.00;8015.00;9098.00;4550.00;91.00;F1012
20211101;14;29;41;34065.00;6813.00;27252.00;6540.00;7456.00;10356.00;2900.00;45.00;F1013
20211201;16;25;44;45540.00;12296.00;33244.00;10971.00;7796.00;13364.00;1113.00;60.00;F1014
20220101;14;32;44;6612.00;595.00;6017.00;1986.00;1290.00;2298.00;443.00;58.00;F1015
20220201;15;24;44;24166.00;2175.00;21991.00;8137.00;4849.00;7343.00;1662.00;43.00;F1016
20220301;16;25;43;59508.00;14877.00;44631.00;12943.00;11091.00;14893.00;5704.00;87.00;F1017
20220401;16;28;43;30160.00;8143.00;22017.00;5064.00;5255.00;7629.00;4069.00;40.00;F1018
20220501;16;33;44;33800.00;4732.00;29068.00;6395.00;6802.00;12697.00;3174.00;52.00;F1019
20220601;18;36;41;38881.00;778.00;38103.00;9145.00;7240.00;14479.00;7239.00;59.00;F1020
20220701;14;24;37;5544.00;499.00;5045.00;1867.00;1239.00;1462.00;477.00;33.00;F1021
20220801;17;33;43;26928.00;1616.00;25312.00;9619.00;3923.00;7376.00;4394.00;34.00;F1022
20220901;18;26;44;17721.00;2481.00;15240.00;4724.00;2839.00;4522.00;3155.00;99.00;F1023
20221001;17;24;36;53674.00;2147.00;51527.00;19580.00;12779.00;15335.00;3833.00;94.00;F1024
20221101;18;36;38;6555.00;197.00;6358.00;1780.00;1740.00;1969.00;869.00;57.00;F1025
20221201;14;27;43;61500.00;9840.00;51660.00;17048.00;11768.00;15922.00;6922.00;75.00;F1026
20210101;17;34;42;23715.00;4506.00;19209.00;5955.00;4374.00;7820.00;1060.00;51.00;F1027
20210201;18;24;41;23976.00;3596.00;20380.00;6929.00;4573.00;7264.00;1614.00;81.00;F1028
20210301;18;34;36;18330.00;2016.00;16314.00;3426.00;4897.00;6057.00;1934.00;39.00;F1029
20210401;15;27;40;12342.00;1851.00;10491.00;3357.00;2426.00;4138.00;570.00;34.00;F1030
20210501;18;26;39;48070.00;12018.00;36052.00;12618.00;8905.00;12889.00;1640.00;95.00;F1031
20210601;14;24;44;12474.00;499.00;11975.00;2635.00;2428.00;4577.00;2335.00;66.00;F1032
20210701;17;32;37;14076.00;4223.00;9853.00;3350.00;2146.00;3772.00;585.00;51.00;F1033
20210801;14;30;44;46501.00;5115.00;41386.00;13657.00;9982.00;14419.00;3328.00;91.00;F1034
20210901;14;30;38;35972.00;1799.00;34173.00;8885.00;9357.00;11380.00;4551.00;68.00;F1035
20211001;16;29;37;18864.00;5093.00;13771.00;3167.00;3499.00;4348.00;2757.00;36.00;F1036
20211101;16;29;36;10925.00;874.00;10051.00;2915.00;1998.00;2854.00;2284.00;95.00;F1037
20211201;16;25;42;37754.00;7928.00;29826.00;9843.00;7993.00;8992.00;2998.00;86.00;F1038
20220101;16;26;37;24120.00;3859.00;20261.00;6078.00;4964.00;8368.00;851.00;36.00;F1039
20220201;15;25;39;14550.00;4365.00;10185.00;3361.00;2252.00;3344.00;1228.00;50.00;F1040
20220301;17;31;44;49410.00;12847.00;36563.00;13528.00;7371.00;12900.00;2764.00;61.00;F1041
20220401;18;24;36;50808.00;13210.00;37598.00;7896.00;11584.00;17524.00;594.00;73.00;F1042
20220501;16;26;45;22660.00;3626.00;19034.00;6091.00;3624.00;6083.00;3236.00;55.00;F1043
20220601;17;31;39;18291.00;2195.00;16096.00;4185.00;4645.00;7027.00;239.00;39.00;F1044
20220701;14;35;37;12285.00;2703.00;9582.00;1916.00;2990.00;3066.00;1610.00;65.00;F1045
20220801;14;24;38;3876.00;310.00;3566.00;713.00;999.00;1626.00;228.00;38.00;F1046
20220901;15;25;45;48720.00;9744.00;38976.00;11303.00;10516.00;14943.00;2214.00;58.00;F1047
20221001;17;32;41;9870.00;1086.00;8784.00;2547.00;2370.00;3119.00;748.00;47.00;F1048
20221101;18;25;37;30592.00;7954.00;22638.00;8602.00;5474.00;8141.00;421.00;64.00;F1049
20221201;17;30;44;32144.00;643.00;31501.00;10080.00;8140.00;8568.00;4713.00;82.00;F1050
20210101;14;31;37;18668.00;4294.00;14374.00;3881.00;3463.00;4302.00;2728.00;52.00;F1051
20210201;17;35;36;43745.00;6562.00;37183.00;11899.00;7585.00;12136.00;5563.00;65.00;F1052
20210301;17;33;41;24408.00;4393.00;20015.00;5604.00;4179.00;8214.00;2018.00;36.00;F1053
20210401;18;32;38;43750.00;11813.00;31937.00;7984.00;6707.00;10060.00;7186.00;70.00;F1054
20210501;15;30;39;9994.00;1999.00;7995.00;1919.00;1884.00;2491.00;1701.00;38.00;F1055
20210601;18;33;36;9928.00;1986.00;7942.00;2224.00;1544.00;2402.00;1772.00;34.00;F1056
20210701;14;33;38;51590.00;11866.00;39724.00;12712.00;9994.00;13506.00;3512.00;77.00;F1057
20210801;14;28;40;41405.00;11179.00;30226.00;10277.00;6783.00;11171.00;1995.00;91.00;F1058
20210901;14;31;41;19520.00;1171.00;18349.00;4771.00;4617.00;5567.00;3394.00;32.00;F1059
20211001;17;32;43;61317.00;12877.00;48440.00;10657.00;11335.00;15491.00;10957.00;81.00;F1060
20211101;17;34;44;20436.00;3678.00;16758.00;4525.00;3425.00;6728.00;2080.00;78.00;F1061
20211201;18;29;42;25917.00;4147.00;21770.00;8055.00;4115.00;5897.00;3703.00;53.00;F1062
20220101;16;35;42;27318.00;7922.00;19396.00;7177.00;3055.00;6110.00;3054.00;58.00;F1063
20220201;14;36;40;21653.00;5630.00;16023.00;4807.00;2804.00;6730.00;1682.00;59.00;F1064
20220301;17;27;38;48744.00;10724.00;38020.00;14448.00;8014.00;9429.00;6129.00;72.00;F1065
20220401;16;29;38;35340.00;6361.00;28979.00;8114.00;8346.00;12310.00;209.00;57.00;F1066
20220501;15;31;42;28495.00;2565.00;25930.00;8038.00;4831.00;7336.00;5725.00;41.00;F1067
20220601;18;34;41;20748.00;1867.00;18881.00;6797.00;4229.00;5438.00;2417.00;84.00;F1068
20220701;17;34;39;24012.00;6963.00;17049.00;5626.00;3427.00;5597.00;2399.00;87.00;F1069
20220801;18;26;44;67040.00;17430.00;49610.00;11906.00;12442.00;21114.00;4148.00;80.00;F1070
20220901;14;27;36;42900.00;10725.00;32175.00;9009.00;7645.00;10656.00;4865.00;55.00;F1071
20221001;16;33;42;62678.00;7521.00;55157.00;19857.00;9531.00;15532.00;10237.00;74.00;F1072
20221101;14;33;36;28200.00;564.00;27636.00;5804.00;8514.00;13099.00;219.00;94.00;F1073
20221201;16;24;43;42330.00;8466.00;33864.00;12868.00;7139.00;12388.00;1469.00;83.00;F1074
20210101;18;26;37;52668.00;13694.00;38974.00;11692.00;7639.00;12823.00;6820.00;77.00;F1075
20210201;18;34;41;44080.00;6612.00;37468.00;8243.00;10521.00;13736.00;4968.00;80.00;F1076
20210301;15;25;37;17493.00;4723.00;12770.00;4470.00;2490.00;3486.00;2324.00;49.00;F1077
20210401;16;26;37;7410.00;1927.00;5483.00;1809.00;1396.00;1984.00;294.00;57.00;F1078
20210501;17;34;39;57528.00;13807.00;43721.00;14428.00;7323.00;16697.00;5273.00;68.00;F1079
20210601;16;32;41;21528.00;1292.00;20236.00;6880.00;5342.00;6812.00;1202.00;39.00;F1080
20210701;16;30;37;5814.00;465.00;5349.00;1819.00;1059.00;1483.00;988.00;57.00;F1081
20210801;17;33;42;11388.00;911.00;10477.00;3457.00;1825.00;3861.00;1334.00;52.00;F1082
20210901;17;29;42;26058.00;6775.00;19283.00;5978.00;3992.00;6386.00;2927.00;86.00;F1083
20211001;16;27;42;16290.00;3910.00;12380.00;3343.00;3073.00;3705.00;2259.00;90.00;F1084
20211101;16;35;41;81477.00;23628.00;57849.00;15041.00;11986.00;20548.00;10274.00;99.00;F1085
20211201;18;26;38;26340.00;6322.00;20018.00;7006.00;4684.00;6636.00;1692.00;60.00;F1086
20220101;18;33;39;15075.00;452.00;14623.00;5118.00;3612.00;3897.00;1996.00;67.00;F1087
20220201;18;26;36;11020.00;661.00;10359.00;2279.00;2990.00;3717.00;1373.00;95.00;F1088
20220301;14;25;42;11218.00;3029.00;8189.00;1965.00;2241.00;3734.00;249.00;79.00;F1089
20220401;14;33;39;41877.00;5444.00;36433.00;11659.00;9166.00;13626.00;1982.00;81.00;F1090
20220501;15;31;39;14508.00;580.00;13928.00;3900.00;3209.00;4312.00;2507.00;39.00;F1091
20220601;18;36;38;26901.00;6187.00;20714.00;5386.00;5825.00;7664.00;1839.00;49.00;F1092
20220701;15;25;36;34399.00;9632.00;24767.00;8916.00;4597.00;8560.00;2694.00;41.00;F1093
20220801;17;36;37;8892.00;2579.00;6313.00;1957.00;1699.00;2222.00;435.00;52.00;F1094
20220901;18;35;44;23205.00;6497.00;16708.00;3843.00;4760.00;5403.00;2702.00;91.00;F1095
20221001;15;31;38;27511.00;1376.00;26135.00;5488.00;6194.00;9085.00;5368.00;61.00;F1096
20221101;15;33;42;41040.00;12312.00;28728.00;6033.00;7489.00;12936.00;2270.00;90.00;F1097
20221201;15;33;44;31050.00;932.00;30118.00;10240.00;5168.00;8945.00;5765.00;69.00;F1098
20210101;14;36;36;15225.00;3654.00;11571.00;2777.00;3166.00;5013.00;615.00;87.00;F1099
20210201;16;24;37;53037.00;1591.00;51446.00;19035.00;9075.00;12964.00;10372.00;83.00;F1100
20210301;18;26;41;25158.00;3271.00;21887.00;5472.00;5089.00;9028.00;2298.00;42.00;F1101
20210401;15;29;41;20292.00;812.00;19480.00;4870.00;3945.00;8182.00;2483.00;38.00;F1102
20210501;15;26;40;17493.00;2274.00;15219.00;3500.00;2930.00;6797.00;1992.00;49.00;F1103
20210601;15;35;40;28812.00;2305.00;26507.00;7157.00;6579.00;9288.00;3483.00;49.00;F1104
20210701;14;35;36;15540.00;1088.00;14452.00;4914.00;2957.00;5723.00;858.00;70.00;F1105
20210801;14;30;36;9270.00;1761.00;7509.00;2553.00;1536.00;2379.00;1041.00;30.00;F1106
20210901;18;26;43;16279.00;3256.00;13023.00;3907.00;2826.00;4740.00;1550.00;73.00;F1107
20211001;15;26;36;17612.00;352.00;17260.00;4315.00;4919.00;5566.00;2460.00;37.00;F1108
20211101;17;24;41;39312.00;5504.00;33808.00;11833.00;6812.00;9889.00;5274.00;78.00;F1109
20211201;14;26;44;45698.00;10054.00;35644.00;12475.00;6024.00;11353.00;5792.00;73.00;F1110
20220101;16;26;40;17848.00;535.00;17313.00;4848.00;3740.00;7230.00;1495.00;46.00;F1111
20220201;14;34;45;31968.00;4795.00;27173.00;5978.00;8266.00;10174.00;2755.00;48.00;F1112
20220301;15;26;41;54080.00;4867.00;49213.00;12795.00;11654.00;15296.00;9468.00;64.00;F1113
20220401;14;25;39;4389.00;1097.00;3292.00;724.00;770.00;1130.00;668.00;33.00;F1114
20220501;15;29;37;72474.00;15944.00;56530.00;18090.00;14607.00;20373.00;3460.00;94.00;F1115
20220601;14;33;38;60636.00;9702.00;50934.00;10187.00;11817.00;24041.00;4889.00;93.00;F1116
20220701;14;24;42;8540.00;512.00;8028.00;2408.00;2023.00;2979.00;618.00;35.00;F1117
20220801;15;32;37;51204.00;6657.00;44547.00;16037.00;11119.00;16536.00;855.00;68.00;F1118
20220901;14;30;40;5280.00;950.00;4330.00;1342.00;1076.00;1703.00;209.00;44.00;F1119
20221001;18;32;37;9198.00;2667.00;6531.00;1633.00;1959.00;2841.00;98.00;42.00;F1120
20221101;17;26;42;58104.00;6972.00;51132.00;10226.00;11045.00;24544.00;5317.00;72.00;F1121
20221201;16;27;43;54530.00;15268.00;39262.00;11779.00;9069.00;16490.00;1924.00;70.00;F1122
20210101;17;27;37;10720.00;2787.00;7933.00;2459.00;1752.00;2792.00;930.00;32.00;F1123
20210201;14;33;41;59878.00;2395.00;57483.00;19544.00;12520.00;17073.00;8346.00;91.00;F1124
20210301;15;31;36;57596.00;4032.00;53564.00;16605.00;10718.00;14784.00;11457.00;77.00;F1125
